# ahrs_csv source=synthetic algo=synthetic accel_unit=g gyro_unit=rad/s frame=hand bias_subtracted=1
# kind=bias_still
t_us,gx,gy,gz,ax,ay,az,qw,qx,qy,qz
10480000,4.228637e-05,-0.0006563907,0.01241036,0.001291,0.023733,1.0078,nan,nan,nan,nan
10490000,0.001147367,0.000998549,0.01176989,0.0018156,-0.0046159,1.002,nan,nan,nan,nan
10500000,-0.004178624,0.00181855,0.01461397,0.010012,0.023114,0.98638,nan,nan,nan,nan
10510000,-0.002068568,0.005036136,0.006419853,-0.0057698,-0.0092452,0.99748,nan,nan,nan,nan
10520000,-0.001394918,0.001348591,0.008804534,0.00016059,0.0019273,0.99826,nan,nan,nan,nan
10530000,-0.001780154,0.0003060875,0.01087456,0.006129,0.00041066,0.99433,nan,nan,nan,nan
10540000,0.001748871,-0.0005443042,0.005942773,-0.0043103,0.0021815,1.006,nan,nan,nan,nan
10550000,0.001145207,0.002590856,0.009077482,-0.0027947,0.0052057,0.98844,nan,nan,nan,nan
10560000,0.001573464,-0.002726454,0.008555256,-0.0031513,-0.0090382,1.0015,nan,nan,nan,nan
10570000,-0.00237286,0.0001920822,0.007657018,-0.013358,-0.0020492,1.0207,nan,nan,nan,nan
10580000,0.003312552,0.001024799,0.01008718,0.0058382,0.023738,1.0072,nan,nan,nan,nan
10590000,0.001431637,0.002554942,0.01077751,0.0041712,-0.0099441,0.98845,nan,nan,nan,nan
10600000,-0.001673113,0.0001745845,0.009127335,0.00072336,0.0077835,0.99072,nan,nan,nan,nan
10610000,0.001077115,-0.0007742113,0.01014172,-0.0086977,0.0015513,0.99828,nan,nan,nan,nan
10620000,0.002100261,-0.001597224,0.009704631,0.00366,0.00926,1.0019,nan,nan,nan,nan
10630000,-0.0004667756,-0.001219085,0.01511777,0.0021024,0.0033273,1.0053,nan,nan,nan,nan
10640000,0.002338756,-0.001317425,0.008715625,-0.0054767,-0.011229,1.005,nan,nan,nan,nan
10650000,0.0006826959,0.002533015,0.009795092,-0.01456,-0.0078063,1.002,nan,nan,nan,nan
10660000,0.001704999,-0.003494164,0.01080872,0.0045141,0.010424,0.99683,nan,nan,nan,nan
10670000,0.002650646,0.000324739,0.008729108,-2.2303e-05,0.013264,0.98529,nan,nan,nan,nan
10680000,0.002222505,-0.001966775,0.009435616,0.007053,0.010295,1.0048,nan,nan,nan,nan
10690000,0.00122802,-0.0018158,0.0153024,-0.011917,-0.00035877,1.0106,nan,nan,nan,nan
10700000,-0.0003790536,-0.004024855,0.01220804,-0.025086,0.0032442,1.0054,nan,nan,nan,nan
10710000,0.0007248364,-7.345797e-05,0.01098565,0.00336,0.0068999,1.0203,nan,nan,nan,nan
10720000,0.001286398,-0.0002022459,0.01138938,-0.0019995,-0.0088048,1.0175,nan,nan,nan,nan
10730000,0.0007961292,0.001921516,0.0090485,-0.012154,0.0093325,1.0086,nan,nan,nan,nan
10740000,-0.0007543459,0.001272553,0.01141838,-0.0052402,-0.015309,0.98298,nan,nan,nan,nan
10750000,-3.167072e-05,0.0002077711,0.01192272,-0.0040196,0.015313,0.99783,nan,nan,nan,nan
10760000,-0.001688743,-0.002388245,0.0116023,-0.0081003,-0.0030962,1.0104,nan,nan,nan,nan
10770000,0.0007846053,-0.001396496,0.009438635,0.0067392,0.009062,0.99558,nan,nan,nan,nan
10780000,-0.001509081,-0.001035346,0.01265328,-0.017354,0.0071982,1.0097,nan,nan,nan,nan
10790000,0.0001076265,-0.002217632,0.0110547,-0.019501,-0.014425,1.0045,nan,nan,nan,nan
10800000,0.001059725,-0.0001195604,0.009865292,-0.022385,0.00086035,1.004,nan,nan,nan,nan
10810000,0.001011397,0.001542431,0.009806757,0.0034143,-0.0062597,0.99687,nan,nan,nan,nan
10820000,-0.00112797,-0.0004543097,0.01196119,-0.031845,0.0034585,1.004,nan,nan,nan,nan
10830000,0.001547556,-0.0008413703,0.01568232,0.0020176,-0.012998,1.0191,nan,nan,nan,nan
10840000,0.005022556,-0.002104453,0.01205987,0.0032081,0.009824,1.0086,nan,nan,nan,nan
10850000,-0.001992549,8.83296e-05,0.01310763,-0.0013196,0.010894,1.0063,nan,nan,nan,nan
10860000,0.001548068,-0.002387539,0.01103574,0.00087818,-0.0025471,1.0131,nan,nan,nan,nan
10870000,-0.004905881,-0.003172269,0.01007056,0.0078076,0.028356,0.99647,nan,nan,nan,nan
10880000,-0.001651278,0.00315468,0.01026699,-0.0050539,-0.011782,1.0014,nan,nan,nan,nan
10890000,0.002555185,0.000235162,0.010339,-8.0711e-05,-0.0059254,1.0048,nan,nan,nan,nan
10900000,0.0003456647,0.003933034,0.0132352,0.019135,0.00046478,0.9972,nan,nan,nan,nan
10910000,-0.002237246,-0.0005197409,0.01337204,-0.0035952,-0.0018438,1.0071,nan,nan,nan,nan
10920000,-0.003011788,0.003677951,0.0112689,-0.0028289,-0.0062251,0.98194,nan,nan,nan,nan
10930000,-0.002041191,-0.004443758,0.01011994,0.0074714,0.011947,0.98446,nan,nan,nan,nan
10940000,0.003486303,0.0004689996,0.01110854,0.0029868,0.001574,0.99897,nan,nan,nan,nan
10950000,0.0009735704,-0.0004914388,0.01079443,-0.0004392,-0.0067617,0.99706,nan,nan,nan,nan
10960000,-0.001255487,-0.001146423,0.008152535,0.0020693,-0.0042263,0.99813,nan,nan,nan,nan
10970000,-0.0007479585,-0.000749195,0.0103733,-0.0064374,-0.025941,1.0058,nan,nan,nan,nan
10980000,-0.0006911445,-0.003314835,0.007788993,0.000524,0.018232,1.0082,nan,nan,nan,nan
10990000,-0.0005359755,0.001058279,0.009421022,0.010016,-0.0097016,1.0075,nan,nan,nan,nan
11000000,0.0007815539,-0.003077245,0.01237857,0.0023055,0.0015035,1.0039,nan,nan,nan,nan
11010000,-0.0009225068,-0.001611761,0.01007751,-0.011616,0.0025969,1.0034,nan,nan,nan,nan
11020000,0.0009014296,-0.000452014,0.01132008,-0.0094724,-0.0042575,0.98515,nan,nan,nan,nan
11030000,-0.003532195,-0.0002001231,0.01172206,-0.015595,-0.0063924,0.99205,nan,nan,nan,nan
11040000,0.0009591184,-0.0005672484,0.01065093,0.0026984,-0.011458,1.0025,nan,nan,nan,nan
11050000,0.003513448,-0.002258663,0.01052392,0.010495,-0.023363,1.0077,nan,nan,nan,nan
11060000,0.0002524096,0.001396028,0.007717592,-0.0062421,0.0089522,0.99258,nan,nan,nan,nan
11070000,0.003203599,0.001743216,0.01463767,0.014669,0.0049224,1.0021,nan,nan,nan,nan
11080000,0.000161269,-0.001203827,0.006406341,-0.0051244,-0.0072137,1.0164,nan,nan,nan,nan
11090000,-0.000944084,-0.002537834,0.005977641,-0.015867,0.0017955,1.0212,nan,nan,nan,nan
11100000,-0.001732335,-0.0005232187,0.009666174,-0.0063157,-0.0033061,1.0074,nan,nan,nan,nan
11110000,0.005169718,0.003118576,0.01039217,0.0027821,-0.0046384,0.99032,nan,nan,nan,nan
11120000,0.001441148,-0.0007539361,0.009172532,0.00095897,-0.0022826,1.006,nan,nan,nan,nan
11130000,0.0009970449,-0.0002227073,0.01320226,-0.0003625,0.011154,0.98998,nan,nan,nan,nan
11140000,0.001504663,-0.002069669,0.007019564,-0.014306,0.0027769,1.013,nan,nan,nan,nan
11150000,0.0003182405,0.002408756,0.007909047,0.0041462,-0.010873,1.0003,nan,nan,nan,nan
11160000,-0.001858793,0.004805292,0.01006015,-0.0058744,0.0082917,1.0059,nan,nan,nan,nan
11170000,-0.0006627178,0.004976961,0.009412539,-0.013497,-0.0073329,1.0009,nan,nan,nan,nan
11180000,-0.002257873,0.0001674458,0.007502789,0.002099,0.0063066,1.0009,nan,nan,nan,nan
11190000,-0.003170183,0.001930718,0.008886094,0.0016054,0.0060531,1.0157,nan,nan,nan,nan
11200000,0.0009821639,-0.002214693,0.009519504,0.0088848,-0.031081,0.98983,nan,nan,nan,nan
11210000,-0.002458857,-0.001886923,0.01350287,-0.0032919,0.0026602,1.0011,nan,nan,nan,nan
11220000,0.001501001,0.001364902,0.009958848,0.024284,-0.0072243,1.0112,nan,nan,nan,nan
11230000,-0.000694147,-5.175807e-05,0.009140249,0.010646,-0.0016834,1.0132,nan,nan,nan,nan
11240000,0.001032336,-0.0001866103,0.01039668,0.0079973,0.019034,1.0001,nan,nan,nan,nan
11250000,0.005354868,-4.416152e-06,0.007825851,-0.015552,0.0049247,0.99094,nan,nan,nan,nan
11260000,0.003188343,-0.002061023,0.007930516,-0.021607,-7.3568e-05,0.99238,nan,nan,nan,nan
11270000,0.00362515,0.0008939865,0.007982979,-5.9411e-05,-0.020385,1.0029,nan,nan,nan,nan
11280000,0.0002024747,0.00283604,0.008191793,0.0084483,0.016369,1.0015,nan,nan,nan,nan
11290000,0.0004332858,0.004890334,0.009748396,0.012492,-0.00091088,0.99883,nan,nan,nan,nan
11300000,-0.003334141,-0.0007564804,0.00944347,-0.0095094,0.010375,1.0105,nan,nan,nan,nan
11310000,-0.00103677,0.003506807,0.01042585,0.017314,0.0004262,0.99862,nan,nan,nan,nan
11320000,8.457018e-05,0.00112357,0.01032071,-0.012867,-0.0040793,0.98918,nan,nan,nan,nan
11330000,-0.003852443,0.001362913,0.01110733,-0.0075878,-0.015526,0.99142,nan,nan,nan,nan
11340000,0.0007898962,0.001480218,0.01224202,-0.007471,0.0045352,0.99081,nan,nan,nan,nan
11350000,0.002786286,-0.003192925,0.008488672,0.0069829,-0.009733,0.99399,nan,nan,nan,nan
11360000,-0.002033374,-0.0009099567,0.01073714,-0.0041038,0.011759,1.0016,nan,nan,nan,nan
11370000,-0.003570881,0.001338006,0.006971682,0.012346,0.014916,0.99279,nan,nan,nan,nan
11380000,-0.001987173,-0.002439537,0.009013675,-0.0073332,-0.010241,0.99323,nan,nan,nan,nan
11390000,0.000642263,-0.004115201,0.0131229,0.015738,-0.012558,0.99918,nan,nan,nan,nan
11400000,-0.001930558,0.004327702,0.006921988,0.0012126,-0.011865,0.99,nan,nan,nan,nan
11410000,0.001727302,0.001139079,0.009534039,-0.0056816,-0.0074456,1.0254,nan,nan,nan,nan
11420000,-0.00286375,-0.0009365595,0.01257922,-0.00038328,-0.0010353,1.0047,nan,nan,nan,nan
11430000,0.001716314,0.00172044,0.01298464,0.0079589,-0.0086375,1.015,nan,nan,nan,nan
11440000,0.000973402,-0.0001237276,0.01174584,-0.0057593,-0.020345,0.9902,nan,nan,nan,nan
11450000,0.001394731,0.002755435,0.01095536,-0.0080803,0.001445,1.0033,nan,nan,nan,nan
11460000,0.001222819,0.00202475,0.01000054,0.009761,-0.014886,1.0038,nan,nan,nan,nan
11470000,-0.002168583,-6.993148e-05,0.01019891,0.012258,-0.011798,1.0111,nan,nan,nan,nan
11480000,0.002255332,0.001306402,0.008999176,0.013419,-0.0019722,0.99966,nan,nan,nan,nan
11490000,0.0004625159,-0.0005962914,0.009012303,-0.01273,-0.013977,0.98113,nan,nan,nan,nan
11500000,0.001628489,-0.002089042,0.01212774,0.0036684,0.0018347,0.99966,nan,nan,nan,nan
11510000,-0.0006858415,0.0008643401,0.009200236,0.0063377,0.0063178,0.99666,nan,nan,nan,nan
11520000,-0.001324611,-0.001259926,0.01169032,-0.015587,0.0051917,0.99147,nan,nan,nan,nan
11530000,-0.003395377,0.0002355767,0.008712839,0.0045336,0.0090258,0.98454,nan,nan,nan,nan
11540000,-0.001013935,0.00364674,0.008597885,0.0064288,0.011589,1.0123,nan,nan,nan,nan
11550000,-0.001474267,-0.003093548,0.006259691,0.018743,-0.0010393,1.004,nan,nan,nan,nan
11560000,-0.0004828185,-0.001370787,0.01138179,-0.011151,-0.0053928,1.0014,nan,nan,nan,nan
11570000,0.0004051031,-0.001820352,0.01293698,-0.00067008,-0.011129,0.99384,nan,nan,nan,nan
11580000,0.00219899,3.800508e-05,0.01156717,0.025859,0.010158,1.0006,nan,nan,nan,nan
11590000,0.003425817,0.0007872847,0.008905894,-0.0087947,-0.015,1.0174,nan,nan,nan,nan
11600000,0.0002343889,0.0003474013,0.01055515,-0.0052,0.009312,1.018,nan,nan,nan,nan
11610000,0.002291662,0.0006353574,0.006695871,-0.004943,-0.0082856,0.99934,nan,nan,nan,nan
11620000,-0.001601035,-0.002133055,0.01070903,-0.01498,-0.00023707,0.98782,nan,nan,nan,nan
11630000,-0.0005372457,0.0007053532,0.009011266,0.0086111,0.0032279,0.99011,nan,nan,nan,nan
11640000,-0.001456691,0.002034645,0.010806,0.024295,-0.016766,1.0022,nan,nan,nan,nan
11650000,-0.0004786786,-0.003325824,0.007426822,0.0064636,0.0075343,1.0058,nan,nan,nan,nan
11660000,-0.002368748,-0.0001223759,0.008082787,0.0092369,-0.006665,1.0061,nan,nan,nan,nan
11670000,0.002140071,0.001484838,0.009670127,-0.013888,-0.0095807,1.0146,nan,nan,nan,nan
11680000,-0.001703492,-0.001005221,0.01058215,-0.0025395,-0.0046421,1.0014,nan,nan,nan,nan
11690000,4.207616e-05,-0.0004246449,0.01234585,-0.0078752,0.00073826,1.0073,nan,nan,nan,nan
11700000,-0.000699205,-0.0002760966,0.01110792,-0.012261,0.0084934,0.99514,nan,nan,nan,nan
11710000,0.0005415707,0.002161652,0.009015357,-0.016656,0.010581,1.0068,nan,nan,nan,nan
11720000,-0.001557395,0.001315727,0.01025496,0.0066361,0.0032911,1.0025,nan,nan,nan,nan
11730000,0.001583837,0.001443533,0.01141402,-0.010368,-0.0044134,1.0134,nan,nan,nan,nan
11740000,-0.001950159,-0.000193549,0.008920894,0.0067666,-0.0017864,0.99725,nan,nan,nan,nan
11750000,-0.0009339318,0.0002466798,0.0130318,0.0056439,0.00044057,0.98796,nan,nan,nan,nan
11760000,0.004177007,-0.001645714,0.009918465,0.0031843,-0.010233,1.0085,nan,nan,nan,nan
11770000,-0.001609862,-0.001559598,0.009459363,-0.010895,-0.0049821,0.97438,nan,nan,nan,nan
11780000,-0.003243481,0.0007190617,0.007744843,0.014286,-0.001123,0.99999,nan,nan,nan,nan
11790000,-0.0003497918,-0.001596925,0.01135895,0.0078616,-0.034078,1.0094,nan,nan,nan,nan
11800000,0.00160053,0.001209077,0.009879582,0.016193,-0.0021457,0.98681,nan,nan,nan,nan
11810000,-0.003219062,-0.002119496,0.01088457,0.013352,-0.0075356,0.99378,nan,nan,nan,nan
11820000,-0.001220009,-0.0006416687,0.01102814,0.0043421,0.012702,1.0272,nan,nan,nan,nan
11830000,0.004225783,-0.001490903,0.01086322,0.014406,0.0058129,0.99634,nan,nan,nan,nan
11840000,-0.001142074,-0.002252395,0.0093104,0.0031376,-0.017318,1.0055,nan,nan,nan,nan
11850000,-0.0005059037,-0.0008719315,0.011017,-0.002694,0.0033623,1.006,nan,nan,nan,nan
11860000,-0.0005792839,-0.004124635,0.01105493,-0.0066726,-0.022243,0.99513,nan,nan,nan,nan
11870000,0.0009612931,-0.00287067,0.008647519,0.0010539,0.015291,1.0001,nan,nan,nan,nan
11880000,-0.0009644027,0.00135551,0.009498411,0.0011179,-0.0096641,1.0023,nan,nan,nan,nan
11890000,0.001901248,-0.001515325,0.01170428,-0.017225,-0.0014348,1.0147,nan,nan,nan,nan
11900000,3.298672e-06,-0.0007423419,0.0116665,0.0025873,0.010583,0.98501,nan,nan,nan,nan
11910000,0.001592136,0.001150692,0.009743323,0.012868,-0.0066247,1.0054,nan,nan,nan,nan
11920000,0.002093204,0.002387469,0.00937778,-0.0052912,-0.0041659,0.99406,nan,nan,nan,nan
11930000,0.0002150214,-0.003032552,0.008636451,0.023419,-0.010951,1.011,nan,nan,nan,nan
11940000,0.001947163,-0.001910877,0.01066798,-0.0078266,0.01198,0.99575,nan,nan,nan,nan
11950000,-7.626037e-05,0.003287154,0.01027882,0.0045308,0.019318,0.99368,nan,nan,nan,nan
11960000,-0.003754249,-0.0008453254,0.01084468,0.012335,0.00030089,0.9975,nan,nan,nan,nan
11970000,0.001214901,0.0009287208,0.0125408,0.012207,-0.0061324,0.99775,nan,nan,nan,nan
11980000,0.0005053387,-0.00378746,0.008720852,0.0057442,0.001294,1.0094,nan,nan,nan,nan
11990000,0.0004227365,-0.001368416,0.01069595,0.0021014,-0.0019604,0.99802,nan,nan,nan,nan
12000000,0.0005674135,0.003225333,0.008588845,0.0058768,0.0043158,0.99701,nan,nan,nan,nan
12010000,-0.002404046,-0.002509407,0.009048411,-0.012871,0.0022601,0.99114,nan,nan,nan,nan
12020000,0.001000724,-0.0003130064,0.008621437,-0.0033956,0.0053839,1.003,nan,nan,nan,nan
12030000,-0.002216923,-0.000470522,0.01124002,-0.0095456,0.0030757,0.99534,nan,nan,nan,nan
12040000,0.002230635,0.002497072,0.01142061,0.0056014,-0.0060963,1.0072,nan,nan,nan,nan
12050000,0.0006080693,-0.001247414,0.01062228,0.016269,-0.015995,0.99654,nan,nan,nan,nan
12060000,0.002967541,0.000216042,0.01149069,-0.0048322,-0.0091315,0.99939,nan,nan,nan,nan
12070000,4.897777e-06,0.0009472466,0.008148032,0.00078625,-0.00055028,0.99952,nan,nan,nan,nan
12080000,-0.002561556,-0.001966794,0.006104537,0.018879,0.0096829,1.0121,nan,nan,nan,nan
12090000,0.001719656,0.004767263,0.0095826,-0.00085278,-0.0053781,0.9747,nan,nan,nan,nan
12100000,-0.001587887,0.0007114638,0.01318914,0.0031526,0.0054838,1.0064,nan,nan,nan,nan
12110000,0.0001809715,0.002568369,0.009980949,0.0023702,-0.0081168,1.009,nan,nan,nan,nan
12120000,0.0004655179,-0.003032711,0.01069936,0.0033473,-0.0049804,1.0019,nan,nan,nan,nan
12130000,-0.001860752,-0.002094844,0.006866708,-0.01653,-0.0011962,0.99373,nan,nan,nan,nan
12140000,0.001201465,0.004570669,0.008558346,0.0088391,0.014382,0.99607,nan,nan,nan,nan
12150000,-0.0005392088,-0.0007212052,0.01088225,0.0061237,-0.0019007,0.99682,nan,nan,nan,nan
12160000,0.001966936,-7.341545e-05,0.009199645,-0.018658,0.0052006,0.99198,nan,nan,nan,nan
12170000,-0.00359473,0.001265464,0.0101585,0.019494,-0.0020955,0.99604,nan,nan,nan,nan
12180000,-0.003615504,-0.002348111,0.008027638,-0.0010218,-0.0024232,0.99283,nan,nan,nan,nan
12190000,-0.0008918952,-0.00179514,0.01155528,-0.013563,0.013818,0.99996,nan,nan,nan,nan
12200000,-0.001902521,-0.001010284,0.007906918,-0.0011248,0.0083104,1.0038,nan,nan,nan,nan
12210000,0.001381696,-0.0008621052,0.01001064,0.0076612,-0.022772,0.98945,nan,nan,nan,nan
12220000,0.001105306,-2.054206e-05,0.009716261,-0.0066724,0.010541,0.9809,nan,nan,nan,nan
12230000,0.001504164,0.0007493086,0.01023174,0.0061696,0.00070587,1.0096,nan,nan,nan,nan
12240000,-0.0007696393,0.0003261783,0.008561689,-0.0016395,-0.011443,0.99556,nan,nan,nan,nan
12250000,0.002991273,0.0005675307,0.01090065,0.0087052,-0.0013538,1.0057,nan,nan,nan,nan
12260000,-0.001282637,-0.0004463633,0.01138053,-0.00060794,-0.0031623,0.99721,nan,nan,nan,nan
12270000,-0.003898356,-0.0005411212,0.008716427,0.0049194,-0.0019403,0.9899,nan,nan,nan,nan
12280000,-0.002267976,0.001360817,0.008464122,0.0081801,0.0090045,1.0039,nan,nan,nan,nan
12290000,-0.002078826,0.002002285,0.006242186,0.0028481,-0.0084854,0.99339,nan,nan,nan,nan
12300000,0.002067085,0.002132283,0.005911064,0.0068329,0.0015915,0.99544,nan,nan,nan,nan
12310000,-0.0004559469,0.0005736423,0.0120356,0.00035074,0.0040852,0.98007,nan,nan,nan,nan
12320000,-0.001061115,-0.0003316142,0.01148921,0.0035221,-0.003384,0.98008,nan,nan,nan,nan
12330000,-0.001803484,0.001164241,0.01221019,0.014622,-0.006614,1.0119,nan,nan,nan,nan
12340000,-0.002097437,0.0005987643,0.01015603,-0.0047138,0.010987,0.99221,nan,nan,nan,nan
12350000,-0.002100868,0.0003034998,0.009484645,0.0048084,0.0075495,0.99355,nan,nan,nan,nan
12360000,-0.001587544,-0.0007223902,0.008046033,-0.022543,0.0097205,0.99583,nan,nan,nan,nan
12370000,0.0007963345,0.0008191027,0.0115131,-0.0007513,-3.1192e-05,1.0029,nan,nan,nan,nan
12380000,0.0002007706,0.0004219666,0.008881869,0.0079688,0.011681,0.97131,nan,nan,nan,nan
12390000,0.001303116,-0.001249915,0.01112928,0.004573,0.016737,1.0316,nan,nan,nan,nan
12400000,-0.0009155125,-0.001548636,0.01077937,-0.0082929,-0.00438,1.0022,nan,nan,nan,nan
12410000,0.003269102,0.001712098,0.009101274,0.0010143,-0.0047652,1.0173,nan,nan,nan,nan
12420000,-0.00277905,-0.003005703,0.01056058,-0.0018301,0.012863,0.9789,nan,nan,nan,nan
12430000,0.0003275691,-0.003860028,0.00968217,0.0069517,0.0045866,0.99768,nan,nan,nan,nan
12440000,0.002153982,-5.117685e-05,0.009935276,0.0058098,0.012894,0.99085,nan,nan,nan,nan
12450000,-0.002320384,0.001379248,0.008586583,-0.0077645,0.0062444,1.0048,nan,nan,nan,nan
12460000,-0.00114063,0.002292333,0.007973543,0.022304,0.0020906,1.0046,nan,nan,nan,nan
12470000,-0.0004050511,-2.020765e-05,0.01077037,-0.010168,0.0015875,0.99247,nan,nan,nan,nan
12480000,0.003075689,-3.66803e-05,0.01104425,0.0096927,-0.0019835,0.99784,nan,nan,nan,nan
12490000,-0.0001846114,-0.003348133,0.01222468,-0.0032473,0.0044508,0.9954,nan,nan,nan,nan
12500000,0.001464857,0.002402702,0.007895874,0.0093355,-0.0011492,1.0152,nan,nan,nan,nan
12510000,0.0002838434,0.003802553,0.0144094,0.016613,-0.0065974,1.0072,nan,nan,nan,nan
12520000,0.0001507441,0.000592177,0.008080029,0.010487,0.014897,1.0109,nan,nan,nan,nan
12530000,-0.0004117798,-0.001530917,0.01209153,0.0023107,-0.0030618,0.99718,nan,nan,nan,nan
12540000,-0.0008066362,-0.000182721,0.01158887,0.0034601,0.0062635,1.009,nan,nan,nan,nan
12550000,-0.0002640005,0.002079357,0.009663252,-0.0032237,-0.012777,1.0116,nan,nan,nan,nan
12560000,0.001497563,-0.002023052,0.009965727,-0.0032813,-0.0027286,0.99112,nan,nan,nan,nan
12570000,-0.002951058,-0.00172574,0.00852387,0.010818,-0.0051945,1.0089,nan,nan,nan,nan
12580000,0.00386581,-0.002117379,0.01387649,-0.0020077,-0.0078479,1.0026,nan,nan,nan,nan
12590000,0.001320623,0.0009237635,0.008541626,0.0044475,0.00067015,1.0193,nan,nan,nan,nan
12600000,0.00162812,0.003774316,0.01195782,0.014708,0.0088678,1.0004,nan,nan,nan,nan
12610000,0.0007955311,0.0001524719,0.01138157,0.0051355,0.00074836,0.99852,nan,nan,nan,nan
12620000,0.0003183358,-0.0004145001,0.01174063,-0.010003,0.01438,0.99163,nan,nan,nan,nan
12630000,-0.0006628974,0.00177488,0.01420844,-0.0097978,0.0017673,1.0104,nan,nan,nan,nan
12640000,0.001920398,-0.0009646725,0.009625966,-0.013094,-0.0035278,0.9884,nan,nan,nan,nan
12650000,0.002121199,-0.001647338,0.01373667,-0.0099104,0.0070907,0.99772,nan,nan,nan,nan
12660000,-0.0003901621,0.0002771606,0.01084404,-0.0081194,-0.0055538,0.991,nan,nan,nan,nan
12670000,0.006514398,-0.0001749298,0.008855343,0.0047564,-0.012485,0.979,nan,nan,nan,nan
12680000,-0.0008074125,0.001314941,0.01339276,-0.0090941,0.0055278,1.0029,nan,nan,nan,nan
12690000,-0.002034487,-0.0007050769,0.009561411,-0.0051339,-0.012029,1.0044,nan,nan,nan,nan
12700000,-0.0007721385,0.003002096,0.01177132,-0.018331,-0.005042,0.99551,nan,nan,nan,nan
12710000,0.002832853,-0.0009594855,0.007806415,-0.009834,-0.014528,1.0112,nan,nan,nan,nan
12720000,-0.0001022318,-0.001495147,0.01043009,-0.0021971,0.0051663,0.99351,nan,nan,nan,nan
12730000,0.002119403,-0.004373167,0.01147692,0.00093449,-0.013173,1.0176,nan,nan,nan,nan
12740000,0.004283656,-0.002452003,0.01064299,0.011906,0.0076076,1.0107,nan,nan,nan,nan
12750000,-0.002355702,-0.001745834,0.01022836,-0.0011211,0.00018411,0.99395,nan,nan,nan,nan
12760000,0.003649156,0.003217979,0.01022764,0.015506,-0.011912,0.97404,nan,nan,nan,nan
12770000,0.002053615,-0.005531156,0.009295584,-0.019087,-0.013329,0.99708,nan,nan,nan,nan
12780000,-0.0005018194,0.001147221,0.008432553,0.010474,-0.0036523,1.0092,nan,nan,nan,nan
12790000,-0.00177024,-0.001845875,0.01113901,-0.0030944,0.0061013,1.0119,nan,nan,nan,nan
12800000,0.0007495313,-0.0007328746,0.01187348,0.01048,0.0060003,1.0216,nan,nan,nan,nan
12810000,-0.0002819391,-0.001254887,0.008611612,0.01244,0.023953,1.006,nan,nan,nan,nan
12820000,-0.004188161,0.000328502,0.01138904,0.0057196,0.022649,1.0127,nan,nan,nan,nan
12830000,0.0009963152,0.005322412,0.009296369,-0.008457,-0.0028866,0.99823,nan,nan,nan,nan
12840000,-0.002579556,0.003575404,0.0131319,0.0027947,0.00075323,0.98439,nan,nan,nan,nan
12850000,-0.00156847,-0.0001179479,0.009020267,0.0090667,-0.013381,0.99717,nan,nan,nan,nan
12860000,0.001082278,-0.0006737451,0.01154011,-0.0067662,-0.0074408,1.0061,nan,nan,nan,nan
12870000,0.001966711,0.003966055,0.009175233,0.0064748,-0.013155,0.99785,nan,nan,nan,nan
12880000,0.00154916,0.002085204,0.01048439,0.0096834,0.0024362,0.98738,nan,nan,nan,nan
12890000,0.003246109,0.0008855679,0.01028681,0.0016342,-0.0010637,1.0027,nan,nan,nan,nan
12900000,0.004254424,-0.001539501,0.0123895,-0.010501,0.01062,1.0051,nan,nan,nan,nan
12910000,-0.001468879,0.001196919,0.01163413,-0.0067105,0.0042141,0.99753,nan,nan,nan,nan
12920000,0.001912988,0.002905723,0.008670371,-0.0018973,-0.0099023,1.006,nan,nan,nan,nan
12930000,-0.002491962,0.0004251294,0.01065134,0.0090877,-0.00088005,0.99699,nan,nan,nan,nan
12940000,-0.0001575114,0.004990026,0.0102575,-0.0015041,-0.01563,0.99294,nan,nan,nan,nan
12950000,-0.002556098,-0.001426569,0.01094827,-0.008407,0.0021811,1.0111,nan,nan,nan,nan
12960000,-0.0001814491,0.002376175,0.01178468,0.012262,0.00089106,1.0079,nan,nan,nan,nan
12970000,0.00184452,0.001727055,0.01164038,0.0070035,-0.012588,0.9972,nan,nan,nan,nan
12980000,-0.0002334822,0.003130709,0.01226043,0.011161,0.0049678,1.0016,nan,nan,nan,nan
12990000,-0.00139175,0.0008961381,0.01208629,-0.013469,0.0052855,1.0181,nan,nan,nan,nan
13000000,0.002902703,0.000958649,0.01173255,-0.012435,0.018201,1.0108,nan,nan,nan,nan
13010000,-0.00389456,-0.0005006335,0.0100181,0.0058097,-0.0065592,0.97952,nan,nan,nan,nan
13020000,-0.0020325,-2.855937e-06,0.009479156,0.0019798,0.0049679,0.99979,nan,nan,nan,nan
13030000,-0.002319934,0.001128738,0.008680058,-0.024234,0.00067552,0.99459,nan,nan,nan,nan
13040000,-0.0007789182,0.001939895,0.008709158,0.0021684,0.018602,0.98173,nan,nan,nan,nan
13050000,0.002801326,0.0009428446,0.008335721,-0.0080546,0.012301,0.98179,nan,nan,nan,nan
13060000,-0.002903869,0.0001626595,0.008535801,0.0096213,0.0072679,0.99647,nan,nan,nan,nan
13070000,-0.002361053,-0.002542556,0.008962973,0.0077166,0.0045364,0.98779,nan,nan,nan,nan
13080000,-0.0009515847,0.0003231312,0.007498019,0.0046699,-0.0047164,0.99056,nan,nan,nan,nan
13090000,-0.001058171,-0.001245519,0.00849151,-0.011565,-0.0062818,1.0067,nan,nan,nan,nan
